Country,Population,DALY,Year,strain,avail_drug_list,avail_drug_col_list,drug_mapping,strain_prevalence,strain_pct,strain_treat_covg_pct,DEC_ALB,IVM_ALB,PZQ,ALB,MBD,IVM,Impact_DEC_ALB,Impact_IVM_ALB,Impact_PZQ,Impact_ALB,Impact_MBD,Impact_IVM,Total_impact
Comoros,777424,1535.7,2017,LF,"['DEC+ALB', 'IVM+ALB']","['DEC_ALB', 'IVM_ALB']","{'DEC_ALB': 'DEC + ALB', 'IVM_ALB': 'IVM + ALB'}",0.0633,1,0.46159999999999995,0.4,0.2943,0.874,0.3816,0.4859,0.839,22.02756,15.29247,0.0,0.0,0.0,0.0,37.32
Comoros,777424,0.0,2017,Schist,[],[],{},0.0,1,0.5141,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comoros,777424,31.3,2017,Whipworm,[],[],{},0.0643,1,0.47590000000000005,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comoros,777424,180.3,2017,Hookworm,[],[],{},0.044000000000000004,1,0.47590000000000005,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comoros,777424,27.7,2017,Roundworm,[],[],{},0.0197,1,0.47590000000000005,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comoros,777424,0,2017,Onch,[],[],{},0.0,1,0.6507,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,4995648,5443.0,2017,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0387,1,0.1131,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,7.25835,0.0,0.0,0.0,0.0,7.258
Congo,4995648,7485.6,2017,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.1629,1,0.4077,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,4143.958,0.0,0.0,0.0,4143.958
Congo,4995648,0.0,2017,Whipworm,[],[],{},0.060700000000000004,1,0.5889,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,4995648,747.0,2017,Hookworm,[],[],{},0.0351,1,0.5889,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,4995648,79.8,2017,Roundworm,[],[],{},0.018500000000000003,1,0.5889,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,4995648,2491.3,2017,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.0074,1,0.7696999999999999,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,1.12229,1.122
Cook Islands,18800,,2017,LF,[],[],{},,1,0.5323,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,18800,,2017,Schist,[],[],{},,1,0.7835,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,18800,,2017,Whipworm,[],[],{},,1,0.5347,0.662,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,18800,,2017,Hookworm,[],[],{},,1,0.5347,0.662,0.3715,0.949,0.5769,0.3145,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,18800,,2017,Roundworm,[],[],{},,1,0.5347,0.662,0.848,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cook Islands,18800,,2017,Onch,[],[],{},,1,0.7192000000000001,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,4807852,0.0,2017,LF,[],[],{},0.0,1,0.6451,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,4807852,0.0,2017,Schist,[],[],{},0.0,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,4807852,34.0,2017,Whipworm,[],[],{},0.06849999999999999,1,0.5826,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,4807852,135.4,2017,Hookworm,[],[],{},0.009399999999999999,1,0.5826,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,4807852,275.6,2017,Roundworm,[],[],{},0.1414,1,0.5826,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,4807852,0,2017,Onch,[],[],{},0.0,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cote d'Ivoire,23108472,3992.6,2017,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.009000000000000001,1,0.7234999999999999,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,9.71925,0.0,0.0,0.0,0.0,9.719
Cote d'Ivoire,23108472,52649.6,2017,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.2155,1,0.6293,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,64351.643,0.0,0.0,0.0,64351.643
Cote d'Ivoire,23108472,303.4,2017,Whipworm,[],[],{},0.0482,1,0.8676,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cote d'Ivoire,23108472,7066.6,2017,Hookworm,[],[],{},0.0601,1,0.8676,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cote d'Ivoire,23108472,5461.8,2017,Roundworm,[],[],{},0.0528,1,0.8676,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cote d'Ivoire,23108472,95.4,2017,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.0,1,1.0,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.00021,0.0
Croatia,4203604,0.0,2017,LF,[],[],{},0.0,1,0.6648999999999999,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,4203604,0.0,2017,Schist,[],[],{},0.0,1,0.5302,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,4203604,0.0,2017,Whipworm,[],[],{},0.0,1,0.6317,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,4203604,0.0,2017,Hookworm,[],[],{},0.0,1,0.6317,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,4203604,0.0,2017,Roundworm,[],[],{},0.0,1,0.6317,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,4203604,0,2017,Onch,[],[],{},0.0,1,0.7192000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,11461432,0.0,2017,LF,[],[],{},0.0,1,0.6451,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,11461432,0.0,2017,Schist,[],[],{},0.0,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,11461432,27.3,2017,Whipworm,[],[],{},0.047400000000000005,1,0.5826,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,11461432,534.8,2017,Hookworm,[],[],{},0.010700000000000001,1,0.5826,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,11461432,261.0,2017,Roundworm,[],[],{},0.0253,1,0.5826,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,11461432,0,2017,Onch,[],[],{},0.0,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curacao,157979,,2017,LF,[],[],{},,1,0.6451,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curacao,157979,,2017,Schist,[],[],{},,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curacao,157979,,2017,Whipworm,[],[],{},,1,0.5826,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curacao,157979,,2017,Hookworm,[],[],{},,1,0.5826,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curacao,157979,,2017,Roundworm,[],[],{},,1,0.5826,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curacao,157979,,2017,Onch,[],[],{},,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,1160985,0.0,2017,LF,[],[],{},0.0,1,0.6648999999999999,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,1160985,0.0,2017,Schist,[],[],{},0.0,1,0.5302,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,1160985,0.0,2017,Whipworm,[],[],{},0.0,1,0.6317,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,1160985,0.0,2017,Hookworm,[],[],{},0.0,1,0.6317,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,1160985,0.0,2017,Roundworm,[],[],{},0.0,1,0.6317,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,1160985,0,2017,Onch,[],[],{},0.0,1,0.7192000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,10546059,0.0,2017,LF,[],[],{},0.0,1,0.6648999999999999,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,10546059,0.0,2017,Schist,[],[],{},0.0,1,0.5302,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,10546059,0.0,2017,Whipworm,[],[],{},0.0,1,0.6317,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,10546059,0.0,2017,Hookworm,[],[],{},0.0,1,0.6317,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,10546059,0.0,2017,Roundworm,[],[],{},0.0,1,0.6317,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,10546059,0,2017,Onch,[],[],{},0.0,1,0.7192000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,25243917,0.0,2017,LF,[],[],{},,1,0.7221,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,25243917,0.0,2017,Schist,[],[],{},,1,0.28059999999999996,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,25243917,,2017,Whipworm,[],[],{},0.030299999999999997,1,0.9902,0.5832,0.5976,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,25243917,898.8,2017,Hookworm,[],[],{},0.17120000000000002,1,0.9902,0.5832,0.14,0.949,0.7133,0.205,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,25243917,472.6,2017,Roundworm,[],[],{},0.21489999999999998,1,0.9902,0.5832,0.848,0.949,0.83,0.9999,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,25243917,0,2017,Onch,[],[],{},0.1369,1,0.7192000000000001,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of the Congo,76196619,24700.5,2017,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0076,1,0.7123999999999999,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,49.66073,0.0,0.0,0.0,0.0,49.661
Democratic Republic of the Congo,76196619,150329.9,2017,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.20829999999999999,1,0.5777,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,153311.537,0.0,0.0,0.0,153311.537
Democratic Republic of the Congo,76196619,8017.4,2017,Whipworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.2217,1,0.6744,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,306.92366,0.0,226.91342,0.0,0.0,533.837
Democratic Republic of the Congo,76196619,52645.3,2017,Hookworm,[],[],{},,1,0.6744,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of the Congo,76196619,49812.5,2017,Roundworm,[],[],{},,1,0.6744,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of the Congo,76196619,664566.7,2017,Onch,[],[],{},,1,0.7685,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,5683483,0.0,2017,LF,[],[],{},0.0,1,0.6648999999999999,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,5683483,0.0,2017,Schist,[],[],{},0.0,1,0.5302,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,5683483,0.0,2017,Whipworm,[],[],{},0.0,1,0.6317,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,5683483,0.0,2017,Hookworm,[],[],{},0.0,1,0.6317,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,5683483,0.0,2017,Roundworm,[],[],{},0.0,1,0.6317,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,5683483,0,2017,Onch,[],[],{},0.0,1,0.7192000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,927414,0.0,2017,LF,[],[],{},0.0,1,0.1495,0.7935,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,927414,82.7,2017,Schist,[],[],{},0.0012,1,0.659,0.7935,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,927414,0.0,2017,Whipworm,[],[],{},0.062,1,0.41450000000000004,0.7935,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,927414,26.9,2017,Hookworm,[],[],{},0.0152,1,0.41450000000000004,0.7935,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,927414,11.7,2017,Roundworm,[],[],{},0.050300000000000004,1,0.41450000000000004,0.7935,0.848,0.906,0.955,0.9999,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,927414,0,2017,Onch,[],[],{},0.0,1,0.4586,0.7935,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,73162,0.0,2017,LF,[],[],{},0.0,1,0.6451,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,73162,0.0,2017,Schist,[],[],{},0.0,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,73162,0.0,2017,Whipworm,[],[],{},0.0473,1,0.5826,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,73162,0.8,2017,Hookworm,[],[],{},0.0103,1,0.5826,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,73162,0.1,2017,Roundworm,[],[],{},0.0219,1,0.5826,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,73162,0,2017,Onch,[],[],{},0.0,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,10528394,83.4,2017,LF,"['DEC+ALB', 'IVM+ALB']","['DEC_ALB', 'IVM_ALB']","{'DEC_ALB': 'DEC + ALB', 'IVM_ALB': 'IVM + ALB'}",0.0004,1,0.8173999999999999,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.01405,0.05781,0.0,0.0,0.0,0.0,0.07200000000000001
Dominican Republic,10528394,617.1,2017,Schist,[],[],{},0.0055000000000000005,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,10528394,0.0,2017,Whipworm,[],[],{},0.0599,1,0.8025,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,10528394,142.3,2017,Hookworm,[],[],{},0.0085,1,0.8025,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,10528394,21.7,2017,Roundworm,[],[],{},0.0765,1,0.8025,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,10528394,0.00E+00,2017,Onch,[],[],{},0.0,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,16144368,0.0,2017,LF,[],[],{},0.0,1,0.6451,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,16144368,0.0,2017,Schist,[],[],{},0.0,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,16144368,1216.5,2017,Whipworm,[],[],{},0.0969,1,0.5826,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,16144368,205.3,2017,Hookworm,[],[],{},0.005699999999999999,1,0.5826,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,16144368,2666.2,2017,Roundworm,[],[],{},0.1182,1,0.5826,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,16144368,0.00E+00,2017,Onch,[],[],{},0.0,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,93778172,0.0,2017,LF,[],[],{},0.0055000000000000005,1, ,0.7935,0.3715,0.882,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,93778172,28724.9,2017,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.0141,1,0.9558,0.7935,0.3715,0.882,0.4144,0.4692,0.7808,0.0,0.0,154254.428,0.0,0.0,0.0,154254.428
Egypt,93778172,25.2,2017,Whipworm,[],[],{},0.032799999999999996,1,0.41450000000000004,0.7935,0.5976,0.882,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,93778172,1737.2,2017,Hookworm,[],[],{},0.0037,1,0.41450000000000004,0.7935,0.3715,0.882,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,93778172,1417.3,2017,Roundworm,[],[],{},0.0537,1,0.41450000000000004,0.7935,0.848,0.882,0.955,0.9999,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,93778172,0,2017,Onch,[],[],{},0.0,1,0.4586,0.7935,0.3715,0.882,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,6312478,0.0,2017,LF,[],[],{},0.0,1,0.6451,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,6312478,0.0,2017,Schist,[],[],{},0.0,1,0.0025,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,6312478,57.3,2017,Whipworm,[],[],{},0.0755,1,0.7201000000000001,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,6312478,542.5,2017,Hookworm,[],[],{},0.0262,1,0.7201000000000001,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,6312478,34.1,2017,Roundworm,[],[],{},0.06559999999999999,1,0.7201000000000001,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,6312478,0,2017,Onch,[],[],{},0.0,1,0.7574,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1175389,1728.4,2017,LF,[],[],{},0.024,1, ,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1175389,442.3,2017,Schist,[],[],{},0.0404,1, ,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1175389,24.8,2017,Whipworm,[],[],{},0.055099999999999996,1,0.6822,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1175389,245.5,2017,Hookworm,[],[],{},0.0191,1,0.6822,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1175389,467.6,2017,Roundworm,[],[],{},0.035699999999999996,1,0.6822,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,1175389,2312,2017,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.0292,1,0.6507,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,2.70572,2.706
Eritrea,0,117.7,2017,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0012,1,0.7606,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.04136,0.0,0.0,0.0,0.0,0.041
Eritrea,0,4016.7,2017,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.0599,1,0.6121,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,4620.908,0.0,0.0,0.0,4620.908
Eritrea,0,0.2,2017,Whipworm,[],[],{},0.059800000000000006,1,0.6822,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,0,1490.8,2017,Hookworm,[],[],{},0.131,1,0.6822,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,0,111.7,2017,Roundworm,[],[],{},0.0225,1,0.6822,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,0,0,2017,Onch,[],[],{},0.0,1,0.6507,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1315407,0.0,2017,LF,[],[],{},0.0,1,0.6648999999999999,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1315407,0.0,2017,Schist,[],[],{},0.0,1,0.5302,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1315407,0.0,2017,Whipworm,[],[],{},0.0,1,0.6317,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1315407,0.0,2017,Hookworm,[],[],{},0.0,1,0.6317,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1315407,0.0,2017,Roundworm,[],[],{},0.0,1,0.6317,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,1315407,0,2017,Onch,[],[],{},0.0,1,0.7192000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,99873033,680.3,2017,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0002,1,0.752,0.4,0.2943,0.97,0.171,0.437,0.81,0.0,0.04278,0.0,0.0,0.0,0.0,0.043
Ethiopia,99873033,178312.1,2017,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.2069,1,0.473,0.4,0.2943,0.97,0.171,0.437,0.81,0.0,0.0,151169.413,0.0,0.0,0.0,151169.413
Ethiopia,99873033,5707.6,2017,Whipworm,[],[],{},0.0747,1,0.7483,0.4,0.4718,0.97,0.171,0.437,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,99873033,85207.1,2017,Hookworm,[],[],{},0.2206,1,0.7483,0.4,0.2943,0.97,0.8699,0.7092,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,99873033,22356.9,2017,Roundworm,[],[],{},0.0458,1,0.7483,0.4,0.696,0.97,0.882,0.9333,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
