Country,Population,DALY,Year,strain,avail_drug_list,avail_drug_col_list,drug_mapping,strain_prevalence,strain_pct,strain_treat_covg_pct,DEC_ALB,IVM_ALB,PZQ,ALB,MBD,IVM,Impact_DEC_ALB,Impact_IVM_ALB,Impact_PZQ,Impact_ALB,Impact_MBD,Impact_IVM,Total_impact
Bhutan,764961,48.77,2013,Roundworm,[],[],{},0.1166,1,0.4403,0.5832,0.9999,0.949,0.83,0.9999,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,764961,0,2013,Onch,[],[],{},0.0,1,0.6296,0.5832,0.14,0.949,0.4757,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,10400264,0.00,2013,LF,[],[],{},0.0,1,0.2288,0.3465,0.7575,0.867,0.333,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,10400264,0,2013,Schist,[],[],{},0.0,1,0.3944,0.3465,0.7575,0.867,0.333,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,10400264,34.49,2013,Whipworm,[],[],{},0.07150000000000001,1,0.6507,0.3465,0.796,0.867,0.333,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,10400264,1750.938946,2013,Hookworm,[],[],{},0.1294,1,0.6507,0.3465,0.7575,0.867,0.818,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,10400264,490.88,2013,Roundworm,[],[],{},0.0709,1,0.6507,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,10400264,0,2013,Onch,[],[],{},0.0,1,0.349,0.3465,0.7575,0.867,0.333,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonaire, Saint Eustatius and Saba",0,0.00,2013,LF,[],[],{},0.0,1,0.2288,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonaire, Saint Eustatius and Saba",0,0,2013,Schist,[],[],{},0.0,1,0.3944,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonaire, Saint Eustatius and Saba",0,0,2013,Whipworm,[],[],{},0,1,0.6507,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonaire, Saint Eustatius and Saba",0,0,2013,Hookworm,[],[],{},0,1,0.6507,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonaire, Saint Eustatius and Saba",0,0.00,2013,Roundworm,[],[],{},0.0,1,0.6507,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bonaire, Saint Eustatius and Saba",0,0,2013,Onch,[],[],{},0.0,1,0.349,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,3604999,0.00,2013,LF,[],[],{},0.0,1,0.5262,0.5137,0.3715,0.906,0.3933,0.5018,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,3604999,0,2013,Schist,[],[],{},0.0,1,0.3468,0.5137,0.3715,0.906,0.3933,0.5018,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,3604999,0,2013,Whipworm,[],[],{},0.0,1,1.0,0.5137,0.5976,0.906,0.3933,0.5018,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,3604999,0,2013,Hookworm,[],[],{},0.0,1,1.0,0.5137,0.3715,0.906,0.7896,0.5013,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,3604999,0.00,2013,Roundworm,[],[],{},0.0,1,1.0,0.5137,0.9999,0.906,0.9216,0.9296,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,3604999,0,2013,Onch,[],[],{},0.0,1,0.6296,0.5137,0.3715,0.906,0.3933,0.5018,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2128507,0.00,2013,LF,[],[],{},0.0,1,0.259,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2128507,3170.690186,2013,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.18,1,0.252,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,895.59,0.0,0.0,0.0,895.59
Botswana,2128507,96.13072435,2013,Whipworm,[],[],{},0.228,1,0.5668,0.4,0.4718,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2128507,478.3781906,2013,Hookworm,[],[],{},0.19879999999999998,1,0.5668,0.4,0.2943,0.874,0.8018,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2128507,17.74,2013,Roundworm,[],[],{},0.0768,1,0.5668,0.4,0.9999,0.874,0.9067,0.9359,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,2128507,0,2013,Onch,[],[],{},0.0,1,0.6553,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,202408632,38.30,2013,LF,[],[],{},0.0,1,0.2752,0.579,0.7575,0.84,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,202408632,108688.2626,2013,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.06,1,0.3944,0.579,0.7575,0.84,0.3945,0.6,0.3734,0.0,0.0,53847.422,0.0,0.0,0.0,53847.422
Brazil,202408632,"2,464.51",2013,Whipworm,[],[],{},0.0679,1,0.332,0.579,0.796,0.84,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,202408632,7665.101318,2013,Hookworm,[],[],{},0.052000000000000005,1,0.332,0.579,0.7575,0.84,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,202408632,"6,710.30",2013,Roundworm,[],[],{},0.1261,1,0.332,0.579,0.9999,0.84,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,202408632,37.93260135,2013,Onch,[],[],{},0.0,1,0.698,0.579,0.7575,0.84,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,29056,0.00,2013,LF,[],[],{},0.0,1,0.2288,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,29056,0,2013,Schist,[],[],{},0.0,1,0.3944,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,29056,0,2013,Whipworm,[],[],{},0,1,0.6507,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,29056,0,2013,Hookworm,[],[],{},0,1,0.6507,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,29056,0.00,2013,Roundworm,[],[],{},0.0,1,0.6507,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,29056,0,2013,Onch,[],[],{},0.0,1,0.349,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,405716,0.00,2013,LF,[],[],{},0.0015,1,0.4036,0.657,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,405716,0,2013,Schist,[],[],{},0.0,1,0.626,0.657,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,405716,0,2013,Whipworm,[],[],{},0.0,1,0.3971,0.657,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,405716,0,2013,Hookworm,[],[],{},0.0,1,0.3971,0.657,0.3715,0.949,0.6882,0.4605,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,405716,0.22,2013,Roundworm,[],[],{},0.0,1,0.3971,0.657,0.9999,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,405716,0,2013,Onch,[],[],{},0.0,1,0.6296,0.657,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,7265115,0.00,2013,LF,[],[],{},0.0,1,0.5262,0.5137,0.3715,0.906,0.3933,0.5018,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,7265115,0,2013,Schist,[],[],{},0.0,1,0.3468,0.5137,0.3715,0.906,0.3933,0.5018,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,7265115,0,2013,Whipworm,[],[],{},0.0,1,1.0,0.5137,0.5976,0.906,0.3933,0.5018,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,7265115,0,2013,Hookworm,[],[],{},0.0,1,1.0,0.5137,0.3715,0.906,0.7896,0.5013,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,7265115,0.00,2013,Roundworm,[],[],{},0.0,1,1.0,0.5137,0.9999,0.906,0.9216,0.9296,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,7265115,0,2013,Onch,[],[],{},0.0,1,0.6296,0.5137,0.3715,0.906,0.3933,0.5018,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,17072723,"19,178.41",2013,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0187,1,0.7143999999999999,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,95.48467,0.0,0.0,0.0,0.0,95.485
Burkina Faso,17072723,16487.16853,2013,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.04,1,0.9640000000000001,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,88217.199,0.0,0.0,0.0,88217.199
Burkina Faso,17072723,0.22,2013,Whipworm,[],[],{},0.0192,1,0.7175,0.4,0.4718,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,17072723,"1,361.14",2013,Hookworm,[],[],{},0.0604,1,0.7175,0.4,0.2943,0.874,0.8018,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,17072723,"6,536.57",2013,Roundworm,[],[],{},0.018000000000000002,1,0.7175,0.4,0.9999,0.874,0.9067,0.9359,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,17072723,0,2013,Onch,[],[],{},0.0,1,0.8368000000000001,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,9600186,0.00,2013,LF,[],[],{},0.0,1,0.259,0.4,0.2943,0.98,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,9600186,16118.16906,2013,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.13,1,0.252,0.4,0.2943,0.98,0.3816,0.5676,0.839,0.0,0.0,5285.965,0.0,0.0,0.0,5285.965
Burundi,9600186,174.13,2013,Whipworm,[],[],{},0.1317,1,1.0,0.4,0.4718,0.98,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,9600186,"3,693.67",2013,Hookworm,[],[],{},0.2321,1,1.0,0.4,0.2943,0.98,0.8018,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,9600186,"3,457.26",2013,Roundworm,[],[],{},0.1396,1,1.0,0.4,0.9999,0.98,0.9067,0.9359,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi,9600186,11736.65714,2013,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.0159,1,0.8155,0.4,0.2943,0.98,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,13.48003,13.48
Cambodia,15022692,830.38,2013,LF,[],[],{},0.0005,1,0.4036,0.657,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,15022692,7697.903449,2013,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.04,1,1.0,0.657,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,143241.38,0.0,0.0,0.0,143241.38
Cambodia,15022692,0,2013,Whipworm,[],[],{},0.0001,1,0.8806999999999999,0.657,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,15022692,67.63788769,2013,Hookworm,[],[],{},0.0069,1,0.8806999999999999,0.657,0.3715,0.949,0.6882,0.4605,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,15022692,235.44,2013,Roundworm,[],[],{},0.009399999999999999,1,0.8806999999999999,0.657,0.9999,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,15022692,0,2013,Onch,[],[],{},0.0,1,0.6296,0.657,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,21655715,"26,638.81",2013,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.026099999999999998,1,0.5464,0.4,0.2943,0.978,0.3816,0.5676,0.839,0.0,133.2282,0.0,0.0,0.0,0.0,133.228
Cameroon,21655715,40124.59719,2013,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.18,1,0.10039999999999999,0.4,0.2943,0.978,0.3816,0.5676,0.839,0.0,0.0,4368.867,0.0,0.0,0.0,4368.867
Cameroon,21655715,"1,691.95",2013,Whipworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.1917,1,0.6820999999999999,0.4,0.4718,0.978,0.3816,0.5676,0.839,0.0,160.90453,0.0,117.46253,0.0,0.0,278.368
Cameroon,21655715,"3,781.27",2013,Hookworm,['ALB'],['ALB'],{'ALB': 'ALB'},0.1198,1,0.6820999999999999,0.4,0.2943,0.978,0.8018,0.7092,0.839,0.0,0.0,0.0,712.72776,0.0,0.0,712.728
Cameroon,21655715,"25,076.80",2013,Roundworm,[],[],{},0.2999,1,0.6820999999999999,0.4,0.9999,0.978,0.9999,0.9359,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameroon,21655715,82414.12962,2013,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.0461,1,0.7056,0.4,0.2943,0.978,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,183.76298,183.763
Canada,35155451,0.00,2013,LF,[],[],{},0.0,1,0.2288,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,35155451,0,2013,Schist,[],[],{},0.0,1,0.3944,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,35155451,0,2013,Whipworm,[],[],{},0.0,1,0.6507,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,35155451,0,2013,Hookworm,[],[],{},0.0,1,0.6507,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,35155451,0.00,2013,Roundworm,[],[],{},0.0,1,0.6507,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,35155451,0,2013,Onch,[],[],{},0.0,1,0.349,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,520106,0.00,2013,LF,[],[],{},0.0,1,0.259,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,520106,0,2013,Schist,[],[],{},0.0,1,0.252,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,520106,0.001846283,2013,Whipworm,[],[],{},0.009300000000000001,1,0.5668,0.4,0.4718,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,520106,0.876496301,2013,Hookworm,[],[],{},0.0013,1,0.5668,0.4,0.2943,0.874,0.8018,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,520106,0.45,2013,Roundworm,[],[],{},0.0,1,0.5668,0.4,0.9999,0.874,0.9067,0.9359,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,520106,0,2013,Onch,[],[],{},0.0,1,0.6553,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,58371,0.00,2013,LF,[],[],{},0.0,1,0.2288,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,58371,0,2013,Schist,[],[],{},0.0,1,0.3944,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,58371,0,2013,Whipworm,[],[],{},0,1,0.6507,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,58371,0,2013,Hookworm,[],[],{},0,1,0.6507,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,58371,0.00,2013,Roundworm,[],[],{},0.0,1,0.6507,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Islands,58371,0,2013,Onch,[],[],{},0.0,1,0.349,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,4499653,"9,792.48",2013,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.083,1,0.259,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,67.05853,0.0,0.0,0.0,0.0,67.059
Central African Republic,4499653,4207.723756,2013,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.07,1,0.0783,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,309.106,0.0,0.0,0.0,309.106
Central African Republic,4499653,40.10,2013,Whipworm,[],[],{},0.1013,1,0.5668,0.4,0.4718,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,4499653,"2,296.90",2013,Hookworm,[],[],{},0.289,1,0.5668,0.4,0.2943,0.874,0.8018,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,4499653,"6,166.43",2013,Roundworm,[],[],{},0.0,1,0.5668,0.4,0.9999,0.874,0.9067,0.9359,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,4499653,22333.46105,2013,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.0678,1,0.6553,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,61.65065,61.651
Chad,13133589,"13,639.77",2013,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0241,1,0.259,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,27.1211,0.0,0.0,0.0,0.0,27.121
Chad,13133589,28653.82246,2013,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.24,1,0.252,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,8093.531,0.0,0.0,0.0,8093.531
Chad,13133589,0.24,2013,Whipworm,[],[],{},0.018000000000000002,1,0.5668,0.4,0.4718,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,13133589,"4,689.68",2013,Hookworm,[],[],{},0.1862,1,0.5668,0.4,0.2943,0.874,0.8018,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,13133589,"5,981.62",2013,Roundworm,[],[],{},0.018799999999999997,1,0.5668,0.4,0.9999,0.874,0.9067,0.9359,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,13133589,12650.0865,2013,Onch,['IVM'],['IVM'],{'IVM': 'IVM'},0.0146,1,0.11939999999999999,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.6854,0.685
Chile,17462982,0.00,2013,LF,[],[],{},0.0,1,0.2288,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,17462982,0,2013,Schist,[],[],{},0.0,1,0.3944,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,17462982,11.43692673,2013,Whipworm,[],[],{},0.0613,1,0.6507,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,17462982,0.12,2013,Hookworm,[],[],{},0.0,1,0.6507,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,17462982,314.53,2013,Roundworm,[],[],{},0.1494,1,0.6507,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,17462982,0,2013,Onch,[],[],{},0.0,1,0.349,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1357380000,0.00,2013,LF,[],[],{},0.0,1,0.4036,0.657,0.3715,0.961,0.4235,0.552,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1357380000,"34,174.36",2013,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.0,1,0.626,0.657,0.3715,0.961,0.4235,0.552,0.7808,0.0,0.0,51601.642,0.0,0.0,0.0,51601.642
China,1357380000,"1,915.42",2013,Whipworm,[],[],{},0.06509999999999999,1,0.3971,0.657,0.651,0.961,0.4235,0.552,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1357380000,"30,865.03",2013,Hookworm,[],[],{},0.0437,1,0.3971,0.657,0.3715,0.961,0.7508,0.4475,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1357380000,"7,414.47",2013,Roundworm,[],[],{},0.0949,1,0.3971,0.657,0.9999,0.961,0.9645,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1357380000,0,2013,Onch,[],[],{},0.0,1,0.6296,0.657,0.3715,0.961,0.4235,0.552,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",7187500,0.00,2013,LF,[],[],{},0.0,1,0.4036,0.657,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",7187500,0,2013,Schist,[],[],{},0.0,1,0.626,0.657,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",7187500,0,2013,Whipworm,[],[],{},0,1,0.3971,0.657,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",7187500,0,2013,Hookworm,[],[],{},0,1,0.3971,0.657,0.3715,0.949,0.6882,0.4605,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",7187500,0.00,2013,Roundworm,[],[],{},0.0,1,0.3971,0.657,0.9999,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Hong Kong SAR",7187500,0,2013,Onch,[],[],{},0.0,1,0.6296,0.657,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",575841,0.00,2013,LF,[],[],{},0.0,1,0.4036,0.657,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",575841,0,2013,Schist,[],[],{},0.0,1,0.626,0.657,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",575841,0,2013,Whipworm,[],[],{},0,1,0.3971,0.657,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",575841,0,2013,Hookworm,[],[],{},0,1,0.3971,0.657,0.3715,0.949,0.6882,0.4605,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",575841,0.00,2013,Roundworm,[],[],{},0.0,1,0.3971,0.657,0.9999,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao SAR",575841,0,2013,Onch,[],[],{},0.0,1,0.6296,0.657,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,47342981,0.00,2013,LF,[],[],{},0.0,1,0.2288,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,47342981,0.00,2013,Schist,[],[],{},0.0,1,0.3944,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,47342981,"1,797.85",2013,Whipworm,"['ALB', 'MBD']","['ALB', 'MBD']","{'ALB': 'ALB', 'MBD': 'MBD'}",0.2418,1,0.0053,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,1.06329,1.61996,0.0,2.683
Colombia,47342981,"5,185.68",2013,Hookworm,"['ALB', 'MBD']","['ALB', 'MBD']","{'ALB': 'ALB', 'MBD': 'MBD'}",0.1125,1,0.0053,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,3.18961,0.62752,0.0,3.818
Colombia,47342981,"5,930.99",2013,Roundworm,"['ALB', 'MBD']","['ALB', 'MBD']","{'ALB': 'ALB', 'MBD': 'MBD'}",0.33020000000000005,1,0.0053,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,13.57782,10.56348,0.0,24.141
Colombia,47342981,0,2013,Onch,[],[],{},0.0,1,0.349,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comoros,741500,"1,104.53",2013,LF,['DEC+ALB'],['DEC_ALB'],{'DEC_ALB': 'DEC + ALB'},0.0331,1,0.259,0.4,0.2943,0.874,0.3816,0.5676,0.839,4.22476,0.0,0.0,0.0,0.0,0.0,4.225
Comoros,741500,0,2013,Schist,[],[],{},0.0,1,0.252,0.4,0.2943,0.874,0.3816,0.5676,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
