Country,Population,DALY,Year,strain,avail_drug_list,avail_drug_col_list,drug_mapping,strain_prevalence,strain_pct,strain_treat_covg_pct,DEC_ALB,IVM_ALB,PZQ,ALB,MBD,IVM,Impact_DEC_ALB,Impact_IVM_ALB,Impact_PZQ,Impact_ALB,Impact_MBD,Impact_IVM,Total_impact
Liberia,4499621,1702.913681,2015,Roundworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.1827,1,0.3948,0.4,0.696,0.874,0.9067,0.8483,0.9259,0.0,27.69785,0.0,40.75551,0.0,0.0,68.45400000000001
Liberia,4499621,46920.28004,2015,Onch,[],[],{},0.1675,1,0.5949,0.4,0.2943,0.874,0.3816,0.4859,0.9259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,6234955,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.7935,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,6234955,7117.373296,2015,Schist,[],[],{},0.15,1,0.7390000000000001,0.7935,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,6234955,1.425892119,2015,Whipworm,[],[],{},0.005699999999999999,1,0.5301,0.7935,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,6234955,0.046982547,2015,Hookworm,[],[],{},0.0,1,0.5301,0.7935,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,6234955,12.20179514,2015,Roundworm,[],[],{},0.0084,1,0.5301,0.7935,0.848,0.906,0.955,0.9999,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,6234955,0,2015,Onch,[],[],{},0.0,1,0.4014,0.7935,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2904910,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2904910,0,2015,Schist,[],[],{},0.0,1,0.4792,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2904910,0,2015,Whipworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2904910,0,2015,Hookworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2904910,0.101994502,2015,Roundworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2904910,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,569604,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,569604,0,2015,Schist,[],[],{},0.0,1,0.4792,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,569604,0,2015,Whipworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,569604,0,2015,Hookworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,569604,0,2015,Roundworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,569604,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,24234088,23686.45,2015,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.023399999999999997,1,0.4678,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,88.49166,0.0,0.0,0.0,0.0,88.492
Madagascar,24234088,34675.47769,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.13,1,0.179,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,6430.934,0.0,0.0,0.0,6430.934
Madagascar,24234088,5025.614699,2015,Whipworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.2833,1,0.6135,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,623.97755,0.0,459.00648,0.0,0.0,1082.984
Madagascar,24234088,"2,401.74",2015,Hookworm,['ALB'],['ALB'],{'ALB': 'ALB'},0.0768,1,0.6135,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,339.72341,0.0,0.0,339.723
Madagascar,24234088,23120.53205,2015,Roundworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.30329999999999996,1,0.6135,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,8307.91775,0.0,27184.84779,0.0,0.0,35492.766
Madagascar,24234088,0,2015,Onch,[],[],{},0.0,1,0.6375,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,17573607,20685.54,2015,LF,[],[],{},0.024300000000000002,1,0.3345,0.4,0.2943,0.974,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,17573607,19398.96914,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.09,1,0.8009999999999999,0.4,0.2943,0.974,0.3816,0.4859,0.839,0.0,0.0,68847.959,0.0,0.0,0.0,68847.959
Malawi,17573607,6.904722925,2015,Whipworm,[],[],{},0.0378,1,1.0,0.4,0.4718,0.974,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,17573607,809.6854566,2015,Hookworm,[],[],{},0.038599999999999995,1,1.0,0.4,0.2943,0.974,0.923,0.982,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,17573607,1875.135278,2015,Roundworm,[],[],{},0.0349,1,1.0,0.4,0.696,0.974,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,17573607,4332.198064,2015,Onch,[],[],{},0.0034999999999999996,1,0.8254,0.4,0.2943,0.974,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,30723155,95.55,2015,LF,[],[],{},0.0,1,0.8881999999999999,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,30723155,0,2015,Schist,[],[],{},0.0,1,0.7397,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,30723155,635.112166,2015,Whipworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.1427,1,0.6018,0.662,0.651,0.949,0.3572,0.4155,0.7808,0.0,56.94082,0.0,24.16751,0.0,0.0,81.10900000000001
Malaysia,30723155,"5,381.50",2015,Hookworm,['ALB'],['ALB'],{'ALB': 'ALB'},0.2072,1,0.6018,0.662,0.3715,0.949,0.5769,0.3145,0.7808,0.0,0.0,0.0,543.73545,0.0,0.0,543.735
Malaysia,30723155,6611.96705,2015,Roundworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.43320000000000003,1,0.6018,0.662,0.848,0.949,0.974,0.9305,0.7808,0.0,2757.56411,0.0,3753.00253,0.0,0.0,6510.567
Malaysia,30723155,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,409163,17.08,2015,LF,[],[],{},0.0,1,0.7101999999999999,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,409163,0,2015,Schist,[],[],{},0.0,1,0.2582,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,409163,0,2015,Whipworm,[],[],{},0.0,1,0.8247,0.5832,0.5976,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,409163,0.003427405,2015,Hookworm,[],[],{},0.0,1,0.8247,0.5832,0.14,0.949,0.7133,0.205,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,409163,0.061134508,2015,Roundworm,[],[],{},0.0,1,0.8247,0.5832,0.848,0.949,0.83,0.9999,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,409163,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,17467905,33671.89,2015,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0407,1,0.61,0.4,0.2943,0.976,0.3816,0.4859,0.98,0.0,299.88611,0.0,0.0,0.0,0.0,299.886
Mali,17467905,15616.47774,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.07,1,0.657,0.4,0.2943,0.976,0.3816,0.4859,0.98,0.0,0.0,27911.59,0.0,0.0,0.0,27911.59
Mali,17467905,0.096500977,2015,Whipworm,[],[],{},0.011699999999999999,1,0.983,0.4,0.4718,0.976,0.3816,0.4859,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,17467905,1838.137277,2015,Hookworm,[],[],{},0.0697,1,0.983,0.4,0.2943,0.976,0.838,0.3715,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,17467905,2444.527372,2015,Roundworm,[],[],{},0.0046,1,0.983,0.4,0.696,0.976,0.9067,0.8483,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,17467905,0,2015,Onch,[],[],{},0.0,1,0.7078,0.4,0.2943,0.976,0.3816,0.4859,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,431874,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,431874,0,2015,Schist,[],[],{},0.0,1,0.4792,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,431874,0,2015,Whipworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,431874,0,2015,Hookworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,431874,0,2015,Roundworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,431874,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,52994,18.73,2015,LF,[],[],{},0.0,1,0.3784,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,52994,0,2015,Schist,[],[],{},0.0,1,0.7397,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,52994,0.38595568,2015,Whipworm,[],[],{},0.053399999999999996,1,1.0,0.662,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,52994,23.54255047,2015,Hookworm,[],[],{},0.2375,1,1.0,0.662,0.3715,0.949,0.5769,0.3145,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,52994,1.164214256,2015,Roundworm,[],[],{},0.0579,1,1.0,0.662,0.848,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,52994,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritania,4182341,99.57,2015,LF,[],[],{},0.0002,1,0.3345,0.4,0.2943,0.892,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritania,4182341,6625.887118,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.19,1,0.212,0.4,0.2943,0.892,0.3816,0.4859,0.839,0.0,0.0,1545.182,0.0,0.0,0.0,1545.182
Mauritania,4182341,2.585092468,2015,Whipworm,[],[],{},0.0329,1,0.5938,0.4,0.4718,0.892,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritania,4182341,106.9006858,2015,Hookworm,[],[],{},0.03,1,0.5938,0.4,0.2943,0.892,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritania,4182341,75.95752216,2015,Roundworm,[],[],{},0.008100000000000001,1,0.5938,0.4,0.696,0.892,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritania,4182341,0,2015,Onch,[],[],{},0.0,1,0.6375,0.4,0.2943,0.892,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,1262605,0,2015,LF,[],[],{},0.0,1,0.3345,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,1262605,1239.708923,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.07,1,0.42200000000000004,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,724.429,0.0,0.0,0.0,724.429
Mauritius,1262605,0,2015,Whipworm,[],[],{},0.0,1,0.5938,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,1262605,0.008461021,2015,Hookworm,[],[],{},0.0,1,0.5938,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,1262605,0.417530098,2015,Roundworm,[],[],{},0.0,1,0.5938,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,1262605,0.00E+00,2015,Onch,[],[],{},0.0,1,0.6375,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,125890949,0,2015,LF,[],[],{},0.0,1,0.3566,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,125890949,0,2015,Schist,[],[],{},0.0,1,0.4792,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,125890949,6187.739069,2015,Whipworm,[],[],{},0.174,1,1.0,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,125890949,21.16,2015,Hookworm,[],[],{},0.0001,1,1.0,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,125890949,4861.653972,2015,Roundworm,[],[],{},0.154,1,1.0,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,125890949,2.62E-78,2015,Onch,[],[],{},0.0,1,0.7101000000000001,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micronesia (Federated States of),104433,88.1,2015,LF,"['DEC+ALB', 'IVM+ALB']","['DEC_ALB', 'IVM_ALB']","{'DEC_ALB': 'DEC + ALB', 'IVM_ALB': 'IVM + ALB'}",0.0155,1,0.3784,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.45633,0.22335,0.0,0.0,0.0,0.0,0.679
Micronesia (Federated States of),104433,0,2015,Schist,[],[],{},0.0,1,0.7397,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micronesia (Federated States of),104433,0.387800291,2015,Whipworm,[],[],{},0.0962,1,0.6018,0.662,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micronesia (Federated States of),104433,8.747027678,2015,Hookworm,[],[],{},0.08929999999999999,1,0.6018,0.662,0.3715,0.949,0.5769,0.3145,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micronesia (Federated States of),104433,20.44030621,2015,Roundworm,[],[],{},0.3628,1,0.6018,0.662,0.848,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micronesia (Federated States of),104433,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monaco,38307,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monaco,38307,0,2015,Schist,[],[],{},0.0,1,0.4792,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monaco,38307,0,2015,Whipworm,[],[],{},0,1,0.5982999999999999,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monaco,38307,0,2015,Hookworm,[],[],{},0,1,0.5982999999999999,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monaco,38307,0,2015,Roundworm,[],[],{},0,1,0.5982999999999999,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monaco,38307,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,2976877,0,2015,LF,[],[],{},0.0,1,0.3784,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,2976877,0,2015,Schist,[],[],{},0.0,1,0.7397,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,2976877,0,2015,Whipworm,[],[],{},0.0,1,0.6018,0.662,0.651,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,2976877,0.048637321,2015,Hookworm,[],[],{},0.0,1,0.6018,0.662,0.3715,0.949,0.5769,0.3145,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,2976877,0,2015,Roundworm,[],[],{},0.0,1,0.6018,0.662,0.848,0.949,0.9693,0.9305,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,2976877,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.662,0.3715,0.949,0.3572,0.4155,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,622159,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,622159,0,2015,Schist,[],[],{},0.0,1,0.4792,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,622159,0,2015,Whipworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,622159,0,2015,Hookworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,622159,0.103310044,2015,Roundworm,[],[],{},0.0,1,0.5982999999999999,0.5144,0.848,0.906,0.9216,0.8866,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,622159,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5144,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montserrat,5012,0,2015,LF,[],[],{},0.0,1,0.3566,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montserrat,5012,0,2015,Schist,[],[],{},0.0,1,0.4792,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montserrat,5012,0,2015,Whipworm,[],[],{},0,1,0.7551000000000001,0.3465,0.796,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montserrat,5012,0,2015,Hookworm,[],[],{},0,1,0.7551000000000001,0.3465,0.7575,0.867,0.869,0.172,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montserrat,5012,0,2015,Roundworm,[],[],{},0,1,0.7551000000000001,0.3465,0.9999,0.867,0.9862,0.769,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montserrat,5012,0,2015,Onch,[],[],{},0.0,1,0.7101000000000001,0.3465,0.7575,0.867,0.3945,0.6,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,34803322,0,2015,LF,[],[],{},0.0,1,0.5709000000000001,0.7935,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,34803322,3094.023812,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.01,1,0.7390000000000001,0.7935,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,6268.585,0.0,0.0,0.0,6268.585
Morocco,34803322,64.22845181,2015,Whipworm,[],[],{},0.0757,1,0.5301,0.7935,0.5976,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,34803322,0.379420334,2015,Hookworm,[],[],{},0.0,1,0.5301,0.7935,0.3715,0.906,0.7614,0.4362,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,34803322,394.628627,2015,Roundworm,[],[],{},0.1043,1,0.5301,0.7935,0.848,0.906,0.955,0.9999,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,34803322,0,2015,Onch,[],[],{},0.0,1,0.4014,0.7935,0.3715,0.906,0.4144,0.4692,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,28010691,40563.24,2015,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0363,1,0.3345,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,160.79292,0.0,0.0,0.0,0.0,160.793
Mozambique,28010691,22149.89564,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.04,1,0.42200000000000004,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,12943.384,0.0,0.0,0.0,12943.384
Mozambique,28010691,"9,246.75",2015,Whipworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.3298,1,0.5938,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,973.52141,0.0,733.05745,0.0,0.0,1706.578
Mozambique,28010691,"9,230.20",2015,Hookworm,['ALB'],['ALB'],{'ALB': 'ALB'},0.1885,1,0.5938,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,1358.54762,0.0,0.0,1358.548
Mozambique,28010691,13949.63437,2015,Roundworm,"['ALB', 'IVM+ALB']","['ALB', 'IVM_ALB']","{'ALB': 'ALB', 'IVM_ALB': 'IVM + ALB'}",0.1307,1,0.5938,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,208.90507,0.0,345.89232,0.0,0.0,554.797
Mozambique,28010691,0,2015,Onch,[],[],{},0.0,1,0.6375,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,52403669,49376.19,2015,LF,['IVM+ALB'],['IVM_ALB'],{'IVM_ALB': 'IVM + ALB'},0.0138,1,0.8301000000000001,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,89.59819,0.0,0.0,0.0,0.0,89.598
Myanmar,52403669,0,2015,Schist,[],[],{},0.0,1,0.2582,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,52403669,1935.990668,2015,Whipworm,[],[],{},0.0558,1,0.9918,0.5832,0.5976,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,52403669,355.73,2015,Hookworm,[],[],{},0.0029,1,0.9918,0.5832,0.14,0.949,0.7133,0.205,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,52403669,3622.679528,2015,Roundworm,[],[],{},0.0466,1,0.9918,0.5832,0.848,0.949,0.83,0.9999,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,52403669,0,2015,Onch,[],[],{},0.0,1,0.6890000000000001,0.5832,0.14,0.949,0.5394,0.3787,0.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2425561,0,2015,LF,[],[],{},0.0,1,0.3345,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2425561,1767.744048,2015,Schist,['PZQ'],['PZQ'],{'PZQ': 'PZQ'},0.1,1,0.42200000000000004,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,1032.989,0.0,0.0,0.0,1032.989
Namibia,2425561,6.219685022,2015,Whipworm,[],[],{},0.059000000000000004,1,0.5938,0.4,0.4718,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2425561,488.44648,2015,Hookworm,[],[],{},0.1707,1,0.5938,0.4,0.2943,0.874,0.8699,0.7092,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2425561,11.57187236,2015,Roundworm,[],[],{},0.025,1,0.5938,0.4,0.696,0.874,0.9067,0.8483,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,2425561,0,2015,Onch,[],[],{},0.0,1,0.6375,0.4,0.2943,0.874,0.3816,0.4859,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
